Date,close
2024-05-30,1151.3853759765625
2024-05-31,1139.63916015625
2024-06-03,1160.96923828125
2024-06-04,1183.4788818359375
2024-06-05,1276.3682861328125
2024-06-06,1283.19970703125
2024-06-07,1285.26416015625
2024-06-10,1292.685302734375
2024-06-11,1295.2408447265625
2024-06-12,1268.8485107421875
2024-06-13,1253.7110595703125
2024-06-14,1247.37109375
2024-06-18,1231.2506103515625
2024-06-19,1251.1553955078125
2024-06-20,1243.9798583984375
2024-06-21,1239.1634521484375
2024-06-24,1276.2208251953125
2024-06-25,1260.0511474609375
2024-06-26,1255.0380859375
2024-06-27,1265.8507080078125
2024-06-28,1254.7432861328125
2024-07-01,1246.1915283203125
2024-07-02,1253.2197265625
2024-07-03,1249.8284912109375
2024-07-04,1237.9346923828125
2024-07-05,1232.7742919921875
2024-07-08,1250.418212890625
2024-07-09,1266.29296875
2024-07-10,1259.2158203125
2024-07-11,1262.60693359375
2024-07-12,1272.622802734375
2024-07-15,1286.4874267578125
2024-07-16,1281.4547119140625
2024-07-18,1282.2933349609375
2024-07-19,1280.6158447265625
2024-07-22,1290.8291015625
2024-07-23,1314.4136962890625
2024-07-24,1364.5921630859375
2024-07-25,1424.7376708984375
2024-07-26,1396.712646484375
2024-07-29,1402.3372802734375
2024-07-30,1390.643798828125
2024-07-31,1394.6402587890625
2024-08-01,1395.0843505859375
2024-08-02,1402.238525390625
2024-08-05,1381.7625732421875
2024-08-06,1392.46923828125
2024-08-07,1443.4866943359375
2024-08-08,1440.5264892578125
2024-08-09,1435.740478515625
2024-08-12,1399.2781982421875
2024-08-13,1384.673583984375
2024-08-14,1386.005859375
2024-08-16,1387.732666015625
2024-08-19,1384.3775634765625
2024-08-20,1388.670166015625
2024-08-21,1412.748046875
2024-08-22,1432.632080078125
2024-08-23,1410.7744140625
2024-08-26,1438.207275390625
2024-08-28,1429.17822265625
2024-08-29,1429.7208251953125
2024-08-30,1454.8841552734375
2024-09-02,1465.24560546875
2024-09-03,1459.3741455078125
2024-09-04,1479.5540771484375
2024-09-05,1465.3936767578125
2024-09-06,1442.4012451171875
2024-09-09,1484.192138671875
2024-09-10,1488.2872314453125
2024-09-11,1503.18798828125
2024-09-12,1509.010009765625
2024-09-13,1503.2371826171875
2024-09-16,1526.8216552734375
2024-09-17,1535.2095947265625
2024-09-18,1517.4471435546875
2024-09-19,1509.552734375
2024-09-20,1553.3665771484375
2024-09-23,1606.752197265625
2024-09-24,1613.9559326171875
2024-09-25,1605.1240234375
2024-09-26,1622.886474609375
2024-09-27,1575.5201416015625
2024-09-30,1568.90869140625
2024-10-01,1589.6805419921875
2024-10-03,1543.44921875
2024-10-04,1511.131591796875
2024-10-07,1486.4124755859375
2024-10-08,1498.94482421875
2024-10-09,1503.3359375
2024-10-10,1487.8927001953125
2024-10-11,1499.487548828125
2024-10-14,1520.1114501953125
2024-10-15,1527.3646240234375
2024-10-16,1532.7918701171875
2024-10-17,1507.973876953125
2024-10-18,1499.19140625
2024-10-21,1475.4588623046875
2024-10-22,1453.5521240234375
2024-10-23,1446.9898681640625
2024-10-24,1440.427490234375
2024-10-25,1460.656982421875
2024-10-28,1447.43408203125
2024-10-29,1429.12890625
2024-10-31,1429.967529296875
2024-11-01,1433.964111328125
2024-11-04,1417.0899658203125
2024-11-06,1437.121826171875
2024-11-07,1419.95166015625
2024-11-08,1429.5235595703125
2024-11-11,1456.3643798828125
2024-11-12,1427.697998046875
2024-11-13,1408.85009765625
2024-11-14,1423.306640625
2024-11-18,1451.381103515625
2024-11-19,1467.761962890625
2024-11-21,1473.33740234375
2024-11-22,1480.3436279296875
2024-11-25,1466.47900390625
2024-11-26,1491.1983642578125
2024-11-27,1495.7376708984375
2024-11-28,1482.9093017578125
2024-11-29,1508.9112548828125
2024-12-02,1511.9703369140625
2024-12-03,1522.5784912109375
2024-12-04,1505.901611328125
2024-12-05,1509.898193359375
2024-12-06,1496.5762939453125
2024-12-09,1486.363037109375
2024-12-10,1493.517333984375
2024-12-11,1496.7738037109375
2024-12-12,1505.802978515625
2024-12-13,1492.0865478515625
2024-12-16,1499.1419677734375
2024-12-17,1542.6597900390625
2024-12-18,1558.74462890625
2024-12-19,1551.5904541015625
2024-12-20,1524.404296875
2024-12-23,1524.65087890625
2024-12-24,1544.0908203125
2024-12-26,1546.2615966796875
2024-12-27,1558.5472412109375
2024-12-30,1598.167236328125
2024-12-31,1603.9892578125
2025-01-01,1637.688232421875
2025-01-02,1666.2562255859375
2025-01-03,1660.2366943359375
2025-01-06,1619.4820556640625
2025-01-07,1604.8280029296875
2025-01-08,1554.994873046875
2025-01-09,1553.6624755859375
2025-01-10,1518.8287353515625
2025-01-13,1463.9627685546875
2025-01-14,1388.670166015625
2025-01-15,1392.27197265625
2025-01-16,1395.4791259765625
2025-01-17,1408.7021484375
2025-01-20,1438.60205078125
2025-01-21,1418.9647216796875
2025-01-22,1439.4407958984375
2025-01-23,1480.8370361328125
2025-01-24,1450.344970703125
2025-01-27,1372.4866943359375
2025-01-28,1378.6048583984375
2025-01-29,1409.0968017578125
2025-01-30,1408.060791015625
2025-01-31,1405.198974609375
2025-02-01,1478.320556640625
2025-02-03,1453.6014404296875
2025-02-04,1462.8773193359375
2025-02-05,1422.9613037109375
2025-02-06,1396.3673095703125
2025-02-07,1408.65283203125
2025-02-10,1400.7584228515625
2025-02-11,1371.203857421875
2025-02-12,1379.048828125
2025-02-13,1378.407470703125
2025-02-14,1346.3858642578125
2025-02-17,1331.8798828125
2025-02-18,1317.3740234375
2025-02-19,1311.30517578125
2025-02-20,1327.192626953125
2025-02-21,1289.250244140625
2025-02-24,1325.0711669921875
2025-02-25,1328.327392578125
2025-02-27,1317.768798828125
2025-02-28,1267.491455078125
2025-03-03,1288.9049072265625
2025-03-04,1270.9947509765625
2025-03-05,1302.7694091796875
2025-03-06,1315.25244140625
2025-03-07,1310.3184814453125
2025-03-10,1295.76318359375
2025-03-11,1302.424072265625
2025-03-12,1318.6075439453125
2025-03-13,1335.8271484375
2025-03-17,1335.185791015625
2025-03-18,1349.3956298828125
2025-03-19,1329.51171875
2025-03-20,1359.5596923828125
2025-03-21,1373.226806640625
2025-03-24,1374.1148681640625
2025-03-25,1347.520751953125
2025-03-26,1343.524169921875
2025-03-27,1389.5089111328125
2025-03-28,1382.7987060546875
2025-04-01,1387.584716796875
2025-04-02,1415.510986328125
2025-04-03,1415.2142333984375
2025-04-04,1412.443359375
2025-04-07,1389.1395263671875
2025-04-08,1410.2169189453125
2025-04-09,1436.440185546875
2025-04-11,1461.4759521484375
2025-04-15,1486.0169677734375
2025-04-16,1487.501220703125
2025-04-17,1501.9488525390625
2025-04-21,1500.8603515625
2025-04-22,1541.333251953125
2025-04-23,1563.8951416015625
2025-04-24,1544.4998779296875
2025-04-25,1531.23974609375
2025-04-28,1540.343505859375
2025-04-29,1529.75537109375
2025-04-30,1547.5673828125
2025-05-02,1539.35400390625
2025-05-05,1542.8175048828125
2025-05-06,1559.837890625
2025-05-07,1572.9000244140625
2025-05-08,1521.146240234375
2025-05-09,1515.2088623046875
2025-05-12,1547.8641357421875
2025-05-13,1537.671875
2025-05-14,1518.37548828125
2025-05-15,1522.4326171875
2025-05-16,1524.2138671875
2025-05-19,1539.7498779296875
2025-05-20,1540.343505859375
2025-05-21,1541.13525390625
2025-05-22,1552.0203857421875
2025-05-23,1562.4107666015625
2025-05-26,1539.255126953125
2025-05-27,1517.0889892578125
2025-05-28,1506.797607421875
2025-05-29,1506.6986083984375
2025-05-30,1504.2247314453125
2025-06-02,1533.0208740234375
2025-06-03,1563.1033935546875
2025-06-04,1567.556396484375
2025-06-05,1593.1859130859375
2025-06-06,1576.75927734375
2025-06-09,1576.0665283203125
2025-06-10,1593.0870361328125
2025-06-11,1488.0950927734375
2025-06-12,1469.59033203125
2025-06-13,1437.924560546875
2025-06-16,1469.88720703125
2025-06-17,1459.39794921875
2025-06-18,1446.53369140625
2025-06-19,1445.544189453125
2025-06-20,1443.6639404296875
2025-06-23,1405.0712890625
2025-06-24,1428.2269287109375
2025-06-25,1439.7056884765625
2025-06-26,1429.414306640625
2025-06-27,1427.1383056640625
2025-06-30,1413.1856689453125
2025-07-01,1385.77490234375
2025-07-02,1368.9525146484375
2025-07-03,1367.2701416015625
2025-07-04,1363.8067626953125
2025-07-07,1368.1607666015625
2025-07-08,1350.4476318359375
2025-07-09,1356.5830078125
2025-07-10,1369.546142578125
2025-07-11,1343.421875
2025-07-14,1349.7550048828125
2025-07-15,1355.8902587890625
2025-07-16,1362.817138671875
2025-07-17,1365.587890625
2025-07-18,1348.0728759765625
2025-07-21,1352.1300048828125
2025-07-22,1329.4691162109375
2025-07-23,1328.2816162109375
2025-07-24,1321.2557373046875
2025-07-25,1295.923095703125
2025-07-28,1302.25634765625
2025-07-29,1310.1727294921875
2025-07-30,1302.058349609375
2025-07-31,1326.20361328125
2025-08-01,1316.44775390625
2025-08-04,1333.6697998046875
2025-08-05,1317.7418212890625
2025-08-06,1302.3116455078125
2025-08-07,1284.193603515625
2025-08-08,1285.686767578125
2025-08-11,1296.338623046875
2025-08-12,1291.95849609375
2025-08-13,1300.320556640625
2025-08-14,1313.3616943359375
2025-08-18,1301.61474609375
2025-08-19,1322.6197509765625
2025-08-20,1329.886962890625
2025-08-21,1330.9820556640625
2025-08-22,1323.9140625
2025-08-25,1305.397705078125
2025-08-26,1296.93603515625
2025-08-28,1275.7318115234375
2025-08-29,1305.0989990234375
2025-09-01,1315.2530517578125
2025-09-02,1327.9954833984375
2025-09-03,1341.0364990234375
2025-09-04,1315.5517578125
2025-09-05,1306.194091796875
2025-09-08,1290.1666259765625
2025-09-09,1298.52880859375
2025-09-10,1297.6328125
2025-09-11,1313.06298828125
2025-09-12,1303.8048095703125
2025-09-15,1309.3797607421875
2025-09-16,1324.0135498046875
2025-09-17,1331.08154296875
2025-09-18,1321.42529296875
2025-09-19,1322.2215576171875
2025-09-22,1333.8690185546875
2025-09-23,1335.1630859375
2025-09-24,1344.8194580078125
2025-09-25,1311.6693115234375
2025-09-26,1291.560302734375
2025-09-29,1302.6103515625
2025-09-30,1318.3392333984375
2025-10-01,1340.6383056640625
2025-10-03,1356.466796875
2025-10-06,1354.8740234375
2025-10-07,1345.7154541015625
2025-10-08,1327.099609375
2025-10-09,1331.579345703125
2025-10-10,1330.9820556640625
2025-10-13,1310.176025390625
2025-10-14,1296.537841796875
2025-10-15,1327.099609375
2025-10-16,1352.9825439453125
2025-10-17,1355.272216796875
2025-10-20,1359.4532470703125
2025-10-21,1353.579833984375
2025-10-23,1345.1180419921875
2025-10-24,1351.290283203125
2025-10-27,1347.009521484375
2025-10-28,1345.7154541015625
2025-10-29,1381.1551513671875
2025-10-30,1388.32275390625
2025-10-31,1424.9571533203125
2025-11-03,1441.084228515625
2025-11-04,1444.369384765625
2025-11-06,1410.1241455078125
2025-11-07,1422.66748046875
2025-11-10,1403.1556396484375
2025-11-11,1408.1331787109375
2025-11-12,1429.13818359375
2025-11-13,1414.4049072265625
2025-11-14,1422.9661865234375
2025-11-17,1428.44140625
2025-11-18,1428.2421875
2025-11-19,1405.345703125
2025-11-20,1409.825439453125
2025-11-21,1420.6763916015625
2025-11-24,1424.7579345703125
2025-11-25,1423.961669921875
2025-11-26,1452.9306640625
2025-11-27,1439.2923583984375
2025-11-28,1445.066162109375
2025-12-01,1440.58642578125
2025-12-02,1434.4144287109375
2025-12-03,1414.902587890625
2025-12-04,1425.454833984375
2025-12-05,1449.0482177734375
