,close
2019-10-16,711.2060546875
2019-10-17,721.2167358398438
2019-10-18,716.5848999023438
2019-10-22,713.7460327148438
2019-10-23,696.0654907226562
2019-10-24,695.119140625
2019-10-25,686.0050659179688
2019-10-27,689.6906127929688
2019-10-29,704.8809204101562
2019-10-30,676.5919799804688
2019-10-31,658.8616943359375
2019-11-01,632.6646118164062
2019-11-04,638.04345703125
2019-11-05,606.5174560546875
2019-11-06,617.1256103515625
2019-11-07,606.019287109375
2019-11-08,614.486083984375
2019-11-11,632.5151977539062
2019-11-13,608.3600463867188
2019-11-14,599.743896484375
2019-11-15,543.1163330078125
2019-11-18,529.8186645507812
2019-11-19,522.1985473632812
2019-11-20,521.7006225585938
2019-11-21,520.4553833007812
2019-11-22,501.6293640136719
2019-11-25,492.3159484863281
2019-11-26,501.43011474609375
2019-11-27,481.5581970214844
2019-11-28,450.2810363769531
2019-11-29,431.85345458984375
2019-12-02,427.6200866699219
2019-12-03,450.3807067871094
2019-12-04,484.3472595214844
2019-12-05,490.3237915039063
2019-12-06,501.6293640136719
2019-12-09,514.777587890625
2019-12-10,533.7530517578125
2019-12-11,539.032470703125
2019-12-12,567.271484375
2019-12-13,582.1630249023438
2019-12-16,567.5703125
2019-12-17,580.3699951171875
2019-12-18,593.3689575195312
2019-12-19,598.5486450195312
2019-12-20,601.3377075195312
2019-12-23,601.3377075195312
2019-12-24,594.1160278320312
2019-12-26,598.6482543945312
2019-12-27,598.1502075195312
2019-12-30,611.9459838867188
2019-12-31,617.6236572265625
2020-01-01,603.6784057617188
2020-01-02,613.2409057617188
2020-01-03,609.4556884765625
2020-01-06,596.506591796875
2020-01-07,595.6599731445312
2020-01-08,597.8016357421875
2020-01-09,596.9548950195312
2020-01-10,592.8709716796875
2020-01-13,587.0438232421875
2020-01-14,587.4421997070312
2020-01-15,581.8641967773438
2020-01-16,567.8690795898438
2020-01-17,572.052734375
2020-01-20,560.1992797851562
2020-01-21,545.9552001953125
2020-01-22,557.9581298828125
2020-01-23,564.9306640625
2020-01-24,582.0136108398438
2020-01-27,594.6638793945312
2020-01-28,601.7360229492188
2020-01-29,607.7623901367188
2020-01-30,607.9117431640625
2020-01-31,609.2067260742188
2020-02-03,586.5457153320312
2020-02-04,599.793701171875
2020-02-05,602.283935546875
2020-02-06,598.3992309570312
2020-02-07,598.9469604492188
2020-02-10,591.6755981445312
2020-02-11,585.4500122070312
2020-02-12,580.9676513671875
2020-02-13,563.7354125976562
2020-02-14,554.2227172851562
2020-02-17,546.0548095703125
2020-02-18,546.0050659179688
2020-02-19,550.4376220703125
2020-02-20,549.0928344726562
2020-02-24,552.9776611328125
2020-02-25,539.779541015625
2020-02-26,538.0861206054688
2020-02-27,541.4727783203125
2020-02-28,502.0278015136719
2020-03-02,485.7915649414063
2020-03-03,488.4312133789063
2020-03-04,476.4781799316406
2020-03-05,488.0825805664063
2020-03-06,496.25048828125
2020-03-09,458.8972778320313
2020-03-11,442.5614013671875
2020-03-12,401.0743713378906
2020-03-13,399.6300354003906
2020-03-16,363.22308349609375
2020-03-17,363.17327880859375
2020-03-18,327.3141784667969
2020-03-19,321.188232421875
2020-03-20,330.2027893066406
2020-03-23,266.8517150878906
2020-03-24,240.50518798828125
2020-03-25,238.6126251220703
2020-03-26,261.1739807128906
2020-03-27,276.11529541015625
2020-03-30,272.23052978515625
2020-03-31,284.880859375
2020-04-01,288.4169616699219
2020-04-03,288.7157897949219
2020-04-07,297.1825256347656
2020-04-08,307.1932067871094
2020-04-09,321.4870910644531
2020-04-13,320.29168701171875
2020-04-15,324.9733581542969
2020-04-16,313.866943359375
2020-04-17,312.4226989746094
2020-04-20,316.1081848144531
2020-04-21,311.1775207519531
2020-04-22,307.1434020996094
2020-04-23,316.5066223144531
2020-04-24,312.4724426269531
2020-04-27,314.165771484375
2020-04-28,309.4343566894531
2020-04-29,302.8601989746094
2020-04-30,306.3465270996094
2020-05-04,299.9715576171875
2020-05-05,303.9061584472656
2020-05-06,302.5614318847656
2020-05-07,305.5994567871094
2020-05-08,308.4881286621094
2020-05-11,317.203857421875
2020-05-12,310.97833251953125
2020-05-13,318.150146484375
2020-05-14,311.47637939453125
2020-05-15,309.08575439453125
2020-05-18,294.9910888671875
2020-05-19,288.4169616699219
2020-05-20,288.8154296875
2020-05-21,278.7050476074219
2020-05-22,287.1718139648437
2020-05-26,294.8915405273437
2020-05-27,295.4393615722656
2020-05-28,307.89044189453125
2020-05-29,292.7499084472656
2020-06-01,297.6805419921875
2020-06-02,298.4774475097656
2020-06-03,312.6218566894531
2020-06-04,323.2799987792969
2020-06-05,355.60302734375
2020-06-08,391.1632995605469
2020-06-09,373.8812255859375
2020-06-10,378.0149536132813
2020-06-11,370.6937255859375
2020-06-12,358.6410522460937
2020-06-15,362.82464599609375
2020-06-16,360.2348022460937
2020-06-17,362.72503662109375
2020-06-18,365.9623107910156
2020-06-19,366.9583740234375
2020-06-22,375.3753662109375
2020-06-23,386.631103515625
2020-06-24,397.8869018554688
2020-06-25,369.99652099609375
2020-06-26,374.1800231933594
2020-06-29,360.88226318359375
2020-06-30,355.5033874511719
2020-07-01,355.85205078125
2020-07-02,355.3539733886719
2020-07-03,356.59912109375
2020-07-06,356.84814453125
2020-07-07,350.3735656738281
2020-07-08,352.16650390625
2020-07-09,342.3052062988281
2020-07-10,341.6578063964844
2020-07-13,343.45074462890625
2020-07-14,364.7171936035156
2020-07-15,372.1380615234375
2020-07-16,389.9182434082031
2020-07-17,416.66314697265625
2020-07-20,445.0516052246094
2020-07-21,450.3309020996094
2020-07-22,427.8193664550781
2020-07-23,410.8858642578125
2020-07-24,402.2697143554688
2020-07-27,382.7962036132813
2020-07-28,398.6837768554688
2020-07-29,404.5109252929688
2020-07-30,399.1818237304688
2020-07-31,400.3273315429688
2020-08-03,403.7638549804688
2020-08-04,423.9346008300781
2020-08-05,430.3095397949219
2020-08-06,451.8249816894531
2020-08-07,477.9722900390625
2020-08-10,490.9214172363281
2020-08-11,462.6823120117188
2020-08-12,475.4322204589844
2020-08-13,468.3600463867188
2020-08-14,456.8552551269531
2020-08-17,462.0846862792969
2020-08-18,476.8267822265625
2020-08-19,480.9107055664063
2020-08-20,468.1608581542969
2020-08-21,515.4749145507812
2020-08-24,510.7933044433594
2020-08-25,526.3821411132812
2020-08-26,529.3206176757812
2020-08-27,521.9495849609375
2020-08-28,548.3956298828125
2020-08-31,509.1996154785156
2020-09-01,542.3693237304688
2020-09-02,540.327392578125
2020-09-03,530.565673828125
2020-09-04,529.220947265625
2020-09-07,536.8908081054688
2020-09-08,526.332275390625
2020-09-09,515.0266723632812
2020-09-10,533.802978515625
2020-09-11,520.8539428710938
2020-09-14,528.1253051757812
2020-09-15,526.0335083007812
2020-09-16,528.2745971679688
2020-09-17,521.0032958984375
2020-09-18,530.0676879882812
2020-09-21,519.2103271484375
2020-09-22,509.8470764160156
2020-09-23,507.2073974609375
2020-09-24,492.8139953613281
2020-09-25,498.3920593261719
2020-09-28,502.3266296386719
2020-09-29,496.00146484375
2020-09-30,487.6343383789063
2020-10-01,488.9292602539063
2020-10-05,497.39599609375
2020-10-06,493.0132141113281
2020-10-07,490.3735656738281
2020-10-08,481.8570251464844
2020-10-09,480.7115173339844
2020-10-12,475.1832580566406
