,close
2005-01-03,0.9699158668518066
2005-01-04,0.9616075754165648
2005-01-05,0.9379165172576904
2005-01-06,0.9203138947486876
2005-01-07,0.9352841973304749
2005-01-10,0.9469655752182008
2005-01-11,0.9086328744888306
2005-01-12,0.9022987484931946
2005-01-13,0.9112648963928224
2005-01-14,0.9120056629180908
2005-01-17,0.9120056629180908
2005-01-18,0.9608675837516784
2005-01-19,1.0033128261566162
2005-01-20,0.959386944770813
2005-01-24,0.956013798713684
2005-01-25,0.9759202599525452
2005-01-27,1.0055333375930786
2005-01-28,1.0066859722137451
2005-01-31,1.0145827531814575
2005-02-01,1.01573383808136
2005-02-02,1.0194355249404907
2005-02-03,1.019846796989441
2005-02-04,1.0201762914657593
2005-02-07,1.014171123504639
2005-02-08,1.0205872058868408
2005-02-09,1.0201762914657593
2005-02-10,1.0205872058868408
2005-02-11,1.0562875270843506
2005-02-14,1.0592492818832395
2005-02-15,1.0735622644424438
2005-02-16,1.1035866737365725
2005-02-17,1.0844202041625977
2005-02-18,1.0618813037872314
2005-02-21,1.0637730360031128
2005-02-22,1.139287352561951
2005-02-23,1.20764422416687
2005-02-24,1.2426042556762695
2005-02-25,1.2399718761444092
2005-02-28,1.1855164766311646
2005-03-01,1.1967860460281372
2005-03-02,1.173506736755371
2005-03-03,1.184364914894104
2005-03-04,1.188889503479004
2005-03-07,1.2162816524505615
2005-03-08,1.2095364332199097
2005-03-09,1.2054237127304075
2005-03-10,1.209125280380249
2005-03-11,1.2625105381011963
2005-03-14,1.2831581830978394
2005-03-15,1.277482032775879
2005-03-16,1.294427752494812
2005-03-17,1.2812657356262207
2005-03-18,1.2452363967895508
2005-03-21,1.2203940153121948
2005-03-22,1.198678493499756
2005-03-23,1.1828842163085938
2005-03-24,1.2080557346343994
2005-03-28,1.2324864864349363
2005-03-29,1.2189141511917114
2005-03-30,1.2718884944915771
2005-03-31,1.2546141147613523
2005-04-01,1.2760014533996582
2005-04-04,1.2767419815063477
2005-04-05,1.2726293802261353
2005-04-06,1.257246732711792
2005-04-07,1.252393364906311
2005-04-08,1.2872711420059204
2005-04-11,1.293276309967041
2005-04-12,1.3436182737350464
2005-04-13,1.331608772277832
2005-04-15,1.2992810010910034
2005-04-18,1.2632516622543335
2005-04-19,1.269997000694275
2005-04-20,1.2831581830978394
2005-04-21,1.321819543838501
2005-04-22,1.3556277751922607
2005-04-25,1.3654170036315918
2005-04-26,1.3826909065246582
2005-04-27,1.39659321308136
2005-04-28,1.3958531618118286
2005-04-29,1.389107584953308
2005-05-02,1.3646773099899292
2005-05-03,1.389107584953308
2005-05-04,1.358260154724121
2005-05-05,1.3710930347442627
2005-05-06,1.4544212818145752
2005-05-09,1.5040239095687866
2005-05-10,1.5028717517852783
2005-05-11,1.5491013526916504
2005-05-12,1.5599596500396729
2005-05-13,1.5750129222869873
2005-05-16,1.575424313545227
2005-05-17,1.5678561925888062
2005-05-18,1.5269742012023926
2005-05-19,1.5085476636886597
2005-05-20,1.5404642820358276
2005-05-23,1.5325676202774048
2005-05-24,1.5543657541275024
2005-05-25,1.606600642204285
2005-05-26,1.6370362043380735
2005-05-27,1.7271922826766968
2005-05-30,1.7286722660064695
2005-05-31,1.7282617092132568
2005-06-01,1.7327853441238403
2005-06-02,1.736570119857788
2005-06-03,1.74183452129364
2005-06-06,1.7943979501724243
2005-06-07,1.9138379096984863
2005-06-08,1.8792892694473269
2005-06-09,1.8834019899368288
2005-06-10,1.8867747783660889
2005-06-13,1.900348424911499
2005-06-14,1.8939311504364007
2005-06-15,1.9164698123931885
2005-06-16,1.8495936393737795
2005-06-17,1.869499921798706
2005-06-20,1.8665398359298704
2005-06-21,1.89993679523468
2005-06-22,1.919103622436524
2005-06-23,1.9495383501052856
2005-06-24,1.975038886070252
2005-06-27,2.0044054985046387
2005-06-28,2.0313851833343506
2005-06-29,2.1225850582122803
2005-06-30,2.1717891693115234
2005-07-01,2.126062631607056
2005-07-04,2.166699171066284
2005-07-05,2.2403366565704346
2005-07-06,2.287165880203247
2005-07-07,2.2875895500183105
2005-07-08,2.292256116867065
2005-07-11,2.3689472675323486
2005-07-12,2.3859996795654297
2005-07-13,2.3987245559692383
2005-07-14,2.380570411682129
2005-07-15,2.415013313293457
2005-07-18,2.3674192428588867
2005-07-19,2.3239846229553223
2005-07-20,2.3131258487701416
2005-07-21,2.290304183959961
2005-07-22,2.324408769607544
2005-07-25,2.3236451148986816
2005-07-26,2.363856792449951
2005-07-27,2.324408769607544
2005-07-28,254.50662231445312
2005-07-29,2.326699495315552
2005-08-01,2.355797290802002
2005-08-02,2.3220338821411133
2005-08-03,2.3987245559692383
2005-08-04,2.4413962364196777
2005-08-05,2.4595518112182617
2005-08-08,2.4409730434417725
2005-08-09,2.442499876022339
2005-08-10,2.458024024963379
2005-08-11,2.4545469284057617
2005-08-12,2.460399627685547
2005-08-16,2.4293503761291504
2005-08-17,2.4390220642089844
2005-08-18,2.4026267528533936
2005-08-19,2.4409730434417725
2005-08-22,2.444875955581665
2005-08-23,2.4026267528533936
2005-08-24,2.3530831336975098
2005-08-25,2.346890687942505
2005-08-26,2.355797290802002
2005-08-29,2.33170485496521
2005-08-30,2.36037826538086
2005-08-31,2.359275579452514
2005-09-01,2.3205063343048096
2005-09-02,2.335267305374145
2005-09-05,2.3289899826049805
2005-09-06,2.290304183959961
2005-09-08,2.219043016433716
2005-09-09,2.1930832862854004
2005-09-12,2.203941583633423
2005-09-13,2.23643445968628
2005-09-14,2.2833476066589355
2005-09-15,2.321693181991577
2005-09-16,2.4611635208129883
2005-09-19,2.721863269805908
2005-09-20,2.945744752883911
2005-09-21,2.8427529335021973
2005-09-22,2.5819690227508545
2005-09-23,2.579679250717163
2005-09-26,2.8008456230163574
2005-09-27,2.868288993835449
2005-09-28,2.7803151607513428
2005-09-29,2.779975414276123
2005-09-30,2.819847583770752
2005-10-03,2.7950756549835205
2005-10-04,2.974079370498657
2005-10-05,2.8957760334014893
2005-10-06,2.815607070922852
2005-10-07,3.097259521484375
2005-10-10,3.100739002227783
2005-10-11,3.079784393310547
2005-10-13,3.1665713787078857
2005-10-14,2.8500497341156006
2005-10-17,2.5653412342071533
2005-10-18,2.7121918201446533
2005-10-19,2.5219900608062744
2005-10-20,2.395671367645264
2005-10-21,2.434779405593872
2005-10-24,2.451067924499512
2005-10-25,2.424344778060913
2005-10-26,2.452594757080078
2005-10-27,2.462266206741333
2005-10-28,2.3479933738708496
2005-10-31,2.2735917568206787
2005-11-02,2.293783664703369
2005-11-04,2.293783664703369
2005-11-07,2.4084808826446533
2005-11-08,2.528947591781616
2005-11-09,2.5722978115081787
2005-11-10,2.564917087554932
2005-11-11,2.5514283180236816
2005-11-14,2.5908777713775635
2005-11-16,2.5347156524658203
2005-11-17,2.5235180854797363
2005-11-18,2.570008039474488
2005-11-21,2.547526836395264
2005-11-22,2.537430763244629
2005-11-23,2.647886276245117
2005-11-24,2.713294267654419
2005-11-25,2.6869962215423584
2005-11-28,2.802032232284546
2005-11-29,2.754778861999512
2005-11-30,2.7624995708465576
2005-12-01,2.9008660316467285
2005-12-02,3.046104669570923
2005-12-05,3.0507705211639404
2005-12-06,3.0023295879364014
2005-12-07,3.0232839584350586
2005-12-08,3.1742911338806152
2005-12-09,3.163516998291016
2005-12-12,3.2901761531829834
2005-12-13,3.375012159347534
2005-12-14,3.488861083984375
2005-12-15,3.505913019180298
2005-12-16,3.459847211837769
2005-12-19,3.612126588821411
2005-12-20,3.5473973751068115
2005-12-21,3.605935096740722
2005-12-22,3.564449071884156
2005-12-23,3.490049362182617
2005-12-26,3.299847364425659
2005-12-27,3.3610990047454834
2005-12-28,3.334714412689209
2005-12-29,3.369157791137696
2005-12-30,3.424556493759156
2006-01-02,3.486994743347168
2006-01-03,3.4548418521881104
2006-01-04,3.442795753479004
2006-01-05,3.41759991645813
2006-01-06,3.400208234786988
2006-01-09,3.3727214336395264
2006-01-10,3.2351174354553223
2006-01-12,3.270833730697632
2006-01-13,3.4276938438415527
2006-01-16,3.488521337509156
2006-01-17,3.5582566261291504
2006-01-18,3.489285469055176
2006-01-19,3.5276317596435547
2006-01-20,3.519487142562866
2006-01-23,3.5179603099823
2006-01-24,3.511003255844116
2006-01-25,3.5233895778656006
2006-01-27,3.654290676116944
2006-01-30,4.01959228515625
2006-01-31,3.97666597366333
2006-02-01,3.9588491916656494
2006-02-02,3.884025812149048
2006-02-03,3.905318737030029
2006-02-06,3.912699699401856
2006-02-07,4.006103038787842
2006-02-08,3.8987865447998047
2006-02-10,3.943325519561768
2006-02-13,4.009581565856934
2006-02-14,3.991342544555664
2006-02-15,4.237704277038574
2006-02-16,4.224215030670166
2006-02-17,4.122327327728272
2006-02-20,4.227694988250732
2006-02-21,4.244321823120117
2006-02-22,4.295476913452148
2006-02-23,4.337301254272461
2006-02-24,4.355879783630371
2006-02-27,4.395838260650635
2006-02-28,4.2621378898620605
2006-03-01,4.226930141448975
2006-03-02,4.453866481781006
2006-03-03,4.454714298248291
2006-03-06,4.482964038848877
2006-03-07,4.50816011428833
2006-03-08,4.469816207885742
2006-03-09,4.41636848449707
2006-03-10,4.475244522094727
2006-03-13,4.362498283386231
2006-03-14,4.256706714630127
2006-03-16,4.168394088745117
2006-03-17,4.050642013549805
2006-03-20,3.96809720993042
2006-03-21,3.889878988265991
2006-03-22,3.994056701660156
2006-03-23,4.052168846130371
2006-03-24,4.338489055633545
2006-03-27,4.235838890075684
2006-03-28,4.186633586883545
2006-03-29,4.183917999267578
2006-03-30,4.112996578216553
2006-03-31,4.147099018096924
2006-04-03,4.125382423400879
2006-04-04,4.297428131103516
2006-04-05,4.216410636901856
2006-04-07,4.05759859085083
2006-04-10,4.138955116271973
2006-04-12,4.142435073852539
2006-04-13,4.015350341796875
2006-04-17,3.901841402053833
2006-04-18,4.00372838973999
2006-04-19,3.956474781036377
2006-04-20,3.9356067180633545
2006-04-21,3.9859118461608887
2006-04-24,3.97819185256958
2006-04-25,3.899125814437866
2006-04-26,3.867737054824829
2006-04-27,3.7976620197296143
2006-04-28,3.717068672180176
2006-05-02,3.752360820770264
2006-05-03,3.877493381500244
2006-05-04,4.088225364685059
2006-05-05,4.086272716522217
2006-05-08,3.965806484222412
2006-05-09,3.951469659805298
2006-05-10,3.921606779098511
2006-05-11,3.8708748817443848
2006-05-12,3.859253406524658
2006-05-15,3.750748634338379
2006-05-16,3.66862726211548
2006-05-17,3.791469097137451
2006-05-18,3.520251035690308
2006-05-19,3.410643577575684
2006-05-22,3.3742482662200928
2006-05-23,3.409878730773926
2006-05-24,3.2301125526428223
2006-05-25,3.930854558944702
