date,close
2022-05-25,219.566162109375
2022-05-26,215.3585968017578
2022-05-27,229.38375854492188
2022-05-30,225.95001220703125
2022-05-31,223.0482635498047
2022-06-01,221.3072052001953
2022-06-02,220.38833618164065
2022-06-03,219.8563232421875
2022-06-06,215.4553375244141
2022-06-07,213.56919860839844
2022-06-08,212.11831665039065
2022-06-09,205.34754943847656
2022-06-10,210.66744995117188
2022-06-13,195.57830810546875
2022-06-14,189.38787841796875
2022-06-15,202.2523498535156
2022-06-16,186.2443389892578
2022-06-17,188.8075408935547
2022-06-20,179.90882873535156
2022-06-21,191.03224182128903
2022-06-22,193.643798828125
2022-06-23,198.4316864013672
2022-06-24,199.01206970214844
2022-06-27,203.55813598632807
2022-06-28,213.47247314453125
2022-06-29,210.9092559814453
2022-06-30,204.2835693359375
2022-07-01,200.99493408203125
2022-07-04,196.88409423828125
2022-07-05,198.86697387695312
2022-07-06,200.94656372070312
2022-07-07,196.5455474853516
2022-07-08,212.6503143310547
2022-07-11,206.65333557128903
2022-07-12,207.4755096435547
2022-07-13,207.86241149902344
2022-07-14,203.46141052246097
2022-07-15,203.2196044921875
2022-07-18,217.534912109375
2022-07-19,214.29461669921875
2022-07-20,222.90316772460932
2022-07-21,223.7736968994141
2022-07-22,234.8970947265625
2022-07-25,233.0593109130859
2022-07-26,219.42108154296875
2022-07-27,223.3384246826172
2022-07-28,217.43820190429688
2022-07-29,218.06690979003903
2022-08-01,219.3243408203125
2022-08-02,217.72836303710932
2022-08-03,217.63165283203125
2022-08-04,213.6175537109375
2022-08-05,212.3601226806641
2022-08-08,207.33041381835932
2022-08-10,203.8966827392578
2022-08-11,206.94351196289065
2022-08-12,201.09164428710932
2022-08-16,200.94656372070312
2022-08-17,202.2039794921875
2022-08-18,196.25537109375
2022-08-19,191.95111083984372
2022-08-22,186.6312255859375
2022-08-23,186.2443389892578
2022-08-24,183.72946166992188
2022-08-25,187.59848022460932
2022-08-26,187.55010986328125
2022-08-29,183.3909454345703
2022-08-30,185.0836334228516
2022-09-01,183.63275146484372
2022-09-02,183.82618713378903
2022-09-05,184.0196533203125
2022-09-06,184.0196533203125
2022-09-07,183.48765563964844
2022-09-08,188.1788330078125
2022-09-09,191.9994659423828
2022-09-12,193.2569122314453
2022-09-13,194.46597290039065
2022-09-14,192.628173828125
2022-09-15,186.92140197753903
2022-09-16,187.64683532714844
2022-09-19,187.35287475585932
2022-09-20,190.04754638671875
2022-09-21,192.0562896728516
2022-09-22,194.99594116210932
2022-09-23,194.6529693603516
2022-09-26,188.13677978515625
2022-09-27,190.14553833007807
2022-09-28,191.0764312744141
2022-09-29,187.7938232421875
2022-09-30,187.10789489746097
2022-10-03,186.4219970703125
2022-10-04,188.5777130126953
2022-10-06,188.6267242431641
2022-10-07,190.3415069580078
2022-10-10,187.40188598632807
2022-10-11,186.66696166992188
2022-10-12,183.58035278320312
2022-10-13,186.6179656982422
2022-10-14,189.21466064453125
2022-10-17,185.34413146972656
2022-10-18,185.883056640625
2022-10-19,187.0099334716797
2022-10-20,185.09913635253903
2022-10-21,189.4596405029297
2022-10-24,190.6844787597656
2022-10-25,187.20590209960932
2022-10-27,188.08778381347656
2022-10-28,188.92068481445312
2022-10-31,197.24966430664065
2022-11-01,192.3992462158203
2022-11-02,182.94342041015625
2022-11-03,184.90316772460932
2022-11-04,186.22601318359372
2022-11-07,188.18576049804688
2022-11-09,193.33013916015625
2022-11-10,186.7159423828125
2022-11-11,189.0676727294922
2022-11-14,187.7938232421875
2022-11-15,187.8428192138672
2022-11-16,187.64683532714844
2022-11-17,189.0186767578125
2022-11-18,184.90316772460932
2022-11-21,182.35549926757807
2022-11-22,181.81655883789065
2022-11-23,183.87429809570312
2022-11-24,182.2575225830078
2022-11-25,183.58035278320312
2022-11-28,183.92330932617188
2022-11-29,187.0589141845703
2022-11-30,184.6092071533203
2022-12-01,186.86294555664065
2022-12-02,188.08778381347656
2022-12-05,190.63546752929688
2022-12-06,188.8717041015625
2022-12-07,185.7850799560547
2022-12-08,186.22601318359372
2022-12-09,186.76495361328125
2022-12-12,185.736083984375
2022-12-13,185.0011749267578
2022-12-14,185.1481475830078
2022-12-15,185.0501708984375
2022-12-16,185.09913635253903
2022-12-19,184.31527709960932
2022-12-20,182.89442443847656
2022-12-21,180.5427093505859
2022-12-22,178.53395080566406
2022-12-23,172.7036895751953
2022-12-26,177.0641326904297
2022-12-27,190.53749084472656
2022-12-28,186.0790252685547
2022-12-29,184.1192779541016
2022-12-30,184.1682586669922
2023-01-02,191.3703765869141
2023-01-03,189.90057373046875
2023-01-04,188.4307556152344
2023-01-05,185.63807678222656
2023-01-06,185.63807678222656
2023-01-09,183.33538818359372
2023-01-10,183.48236083984372
2023-01-11,184.51123046875
2023-01-12,183.0414123535156
2023-01-13,177.6030731201172
2023-01-16,180.6407012939453
2023-01-17,175.5453338623047
2023-01-18,176.9171600341797
2023-01-19,176.42723083496094
2023-01-20,176.37823486328125
2023-01-23,175.79031372070312
2023-01-24,178.8279266357422
2023-01-25,173.38958740234375
2023-01-27,164.08074951171875
2023-01-30,165.55056762695312
2023-01-31,170.9888916015625
2023-02-01,168.68617248535156
2023-02-02,166.43247985839844
2023-02-03,160.16123962402344
2023-02-06,161.63104248046875
2023-02-07,158.1524658203125
2023-02-08,156.78065490722656
2023-02-09,155.9967498779297
2023-02-10,146.785888671875
2023-02-13,146.785888671875
2023-02-17,139.92674255371094
2023-02-21,139.58377075195312
2023-02-23,136.88909912109375
2023-02-24,135.27230834960938
2023-02-27,159.9652557373047
2023-02-28,176.18226623535156
2023-03-01,164.37469482421875
2023-03-02,167.2163543701172
2023-03-03,165.0116424560547
2023-03-06,164.57069396972656
2023-03-08,166.3834686279297
2023-03-09,166.3834686279297
2023-03-10,168.09825134277344
2023-03-13,165.5995635986328
2023-03-14,167.11837768554688
2023-03-15,168.68617248535156
2023-03-16,167.2163543701172
2023-03-17,164.2277374267578
2023-03-20,162.7089080810547
2023-03-21,168.63720703125
2023-03-22,166.2854766845703
2023-03-23,168.1472625732422
2023-03-24,161.4840850830078
2023-03-27,161.43507385253906
2023-03-28,149.235595703125
2023-03-29,150.16647338867188
2023-03-31,154.18397521972656
2023-04-03,160.55319213867188
2023-04-05,181.2776336669922
2023-04-06,178.72994995117188
2023-04-10,181.8165740966797
2023-04-11,178.33798217773438
2023-04-12,177.65208435058594
2023-04-13,176.52520751953125
2023-04-17,176.18226623535156
2023-04-18,178.33798217773438
2023-04-19,176.32923889160156
2023-04-20,175.10440063476562
2023-04-21,172.0177764892578
2023-04-24,173.97752380371094
2023-04-25,171.4788360595703
2023-04-26,171.77279663085938
2023-04-27,172.31173706054688
2023-04-28,173.6345672607422
2023-05-02,173.4385986328125
2023-05-03,172.11575317382812
2023-05-04,171.3318634033203
2023-05-05,171.1848602294922
2023-05-08,170.74392700195312
2023-05-09,169.96002197265625
2023-05-10,173.09564208984375
2023-05-11,172.8506622314453
2023-05-12,171.57684326171875
2023-05-15,171.52783203125
2023-05-16,169.07814025878906
2023-05-17,168.93113708496094
2023-05-18,168.58819580078125
2023-05-19,168.0492706298828
2023-05-22,166.23646545410156
2023-05-23,167.5103302001953
2023-05-24,168.53919982910156
2023-05-25,169.37210083007812
2023-05-26,172.45870971679688
2023-05-29,169.17611694335938
2023-05-30,169.07814025878906
2023-05-31,168.49020385742188
2023-06-01,171.91978454589844
2023-06-02,172.11575317382812
2023-06-05,171.3318634033203
2023-06-06,171.28286743164062
2023-06-07,173.5365753173828
2023-06-08,172.50770568847656
2023-06-09,169.71505737304688
2023-06-12,195.53488159179688
2023-06-13,189.41064453125
2023-06-14,187.0589141845703
2023-06-15,182.5514678955078
2023-06-16,185.34413146972656
2023-06-19,182.3555145263672
2023-06-20,178.53396606445312
2023-06-21,180.395751953125
2023-06-22,177.4561004638672
2023-06-23,177.01513671875
2023-06-26,174.36947631835938
2023-06-27,179.8078155517578
2023-06-28,180.2487640380859
2023-06-30,179.56283569335938
2023-07-03,180.00376892089844
2023-07-04,182.94342041015625
2023-07-05,181.91455078125
2023-07-06,179.70982360839844
2023-07-07,178.48497009277344
2023-07-10,172.7036895751953
2023-07-11,177.84805297851562
2023-07-12,176.03526306152344
2023-07-13,174.0265350341797
2023-07-14,176.9171600341797
2023-07-17,176.28024291992188
2023-07-18,174.6144561767578
2023-07-19,174.76144409179688
2023-07-20,175.5453338623047
2023-07-21,176.13327026367188
2023-07-24,175.79031372070312
2023-07-25,171.42984008789062
2023-07-26,170.64593505859375
2023-07-27,169.32310485839844
2023-07-28,171.03790283203125
2023-07-31,175.349365234375
2023-08-01,177.84805297851562
